,Name,Artist,Acousticness,Danceability,Speechiness,Energy,Liveness,Valence,Key,Mode,Tempo,Duration,Popularity
850,Uptown Funk (feat. Bruno Mars),Mark Ronson,0.00801,0.856,0.0824,0.609,0.0344,0.928,0.0,1.0,114.988,269667.0,80.0
851,Trap Queen,Fetty Wap,0.0244,0.746,0.128,0.873,0.354,0.817,7.0,1.0,148.075,222093.0,72.0
852,Thinking out Loud,Ed Sheeran,0.474,0.781,0.0295,0.445,0.184,0.591,2.0,1.0,78.998,281560.0,82.0
853,SUGAR,BROCKHAMPTON,0.449,0.453,0.0638,0.538,0.19,0.516,1.0,1.0,122.973,204533.0,88.0
854,"Love Me Like You Do - From ""Fifty Shades Of Grey""",Ellie Goulding,0.247,0.262,0.0484,0.606,0.125,0.275,8.0,1.0,189.857,252534.0,66.0
855,Earned It (Fifty Shades Of Grey),The Weeknd,0.408,0.647,0.0363,0.291,0.0771,0.4,2.0,0.0,119.839,277680.0,71.0
856,FourFiveSeconds,Rihanna,0.875,0.582,0.0501,0.272,0.13,0.354,2.0,1.0,205.846,188238.0,78.0
857,Take Me to Church,Hozier,0.634,0.566,0.0464,0.664,0.116,0.437,4.0,0.0,128.945,241693.0,75.0
858,Blank Space,Taylor Swift,0.085,0.752,0.0646,0.678,0.13,0.583,5.0,1.0,96.009,231827.0,67.0
859,All About That Bass,Meghan Trainor,0.0573,0.807,0.0503,0.887,0.124,0.961,9.0,1.0,134.052,187920.0,70.0
860,Post to Be (feat. Chris Brown & Jhene Aiko),Omarion,0.0697,0.733,0.0432,0.676,0.208,0.701,10.0,0.0,97.448,226581.0,69.0
861,Only Human,Jonas Brothers,0.108,0.795,0.0722,0.496,0.0645,0.874,0.0,1.0,94.01,183000.0,84.0
862,G.D.F.R,Four Fists,0.0479,0.517,0.25,0.55,0.104,0.497,6.0,1.0,79.997,219733.0,27.0
863,Hot Boyz,Missy Elliott,0.339,0.727,0.291,0.445,0.18,0.527,1.0,1.0,81.125,215467.0,51.0
864,Blessings,Florida Georgia Line,0.737,0.466,0.036,0.672,0.0858,0.334,4.0,1.0,89.081,198520.0,73.0
865,Shake It Off,Taylor Swift,0.00582,0.693,0.214,0.796,0.188,0.676,7.0,1.0,160.111,218960.0,0.0
866,One Last Time,Ariana Grande,0.093,0.628,0.0323,0.593,0.096,0.104,8.0,1.0,125.026,197267.0,78.0
867,Lips Are Movin,Meghan Trainor,0.0506,0.775,0.0464,0.825,0.111,0.95,7.0,1.0,139.091,182667.0,67.0
868,No Type,Rae Sremmurd,0.0158,0.891,0.159,0.486,0.0925,0.239,6.0,1.0,125.01,200080.0,73.0
869,I Don't F**k With You,Big Sean,0.0385,0.815,0.0712,0.724,0.334,0.366,1.0,1.0,97.957,284413.0,40.0
870,7/11,Beyoncé,0.0128,0.747,0.126,0.705,0.126,0.56,9.0,0.0,136.024,213507.0,70.0
871,I Don't Mind (feat. Juicy J),Usher,0.205,0.87,0.178,0.464,0.0902,0.457,4.0,1.0,112.974,251989.0,70.0
872,Chandelier,Sia,0.0197,0.399,0.0499,0.787,0.0685,0.572,1.0,1.0,117.089,216120.0,69.0
873,Truffle Butter,Nicki Minaj,0.0743,0.887,0.0503,0.673,0.124,0.491,10.0,0.0,105.113,219227.0,62.0
874,I'm Not The Only One,Sam Smith,0.529,0.677,0.0361,0.485,0.0766,0.493,5.0,1.0,82.001,239317.0,82.0
875,Gangnam Style (강남스타일),PSY,0.00417,0.727,0.287,0.937,0.091,0.749,11.0,0.0,132.067,219493.0,69.0
876,Dear Future Husband,Meghan Trainor,0.375,0.655,0.185,0.782,0.317,0.832,1.0,1.0,79.427,184227.0,71.0
877,Lay Me Down,Sam Smith,0.919,0.468,0.0373,0.19,0.107,0.326,4.0,1.0,125.319,219536.0,75.0
878,Let It Go,James Bay,0.818,0.546,0.0288,0.311,0.107,0.246,1.0,1.0,147.464,260533.0,72.0
879,Watch Me Wither,Iamjakehill,0.278,0.702,0.0276,0.604,0.138,0.404,11.0,0.0,130.059,208615.0,54.0
880,Somebody,Internet Money,0.363,0.63,0.256,0.671,0.113,0.333,6.0,0.0,89.921,174333.0,78.0
881,Ayo,Chris Brown,0.0399,0.823,0.0443,0.563,0.0851,0.682,6.0,1.0,98.031,225227.0,72.0
882,Elastic Heart,Sia,0.0117,0.421,0.0496,0.791,0.146,0.499,9.0,1.0,130.075,257200.0,64.0
883,Time of Our Lives,Pitbull,0.0921,0.72,0.0582,0.802,0.694,0.723,1.0,1.0,124.043,229360.0,76.0
884,King Kunta,Kendrick Lamar,0.00589,0.884,0.0977,0.657,0.154,0.489,6.0,0.0,107.059,234693.0,73.0
885,Centuries,Fall Out Boy,0.00359,0.394,0.0729,0.858,0.102,0.56,4.0,0.0,176.044,228360.0,79.0
886,Legends,Juice WRLD,0.115,0.594,0.0844,0.798,0.143,0.381,4.0,1.0,142.049,191840.0,83.0
887,Cocoa Butter Kisses,Chance the Rapper,0.0518,0.679,0.222,0.645,0.145,0.203,6.0,0.0,125.795,307188.0,71.0
888,Bang Bang,YNW Melly,0.156,0.657,0.397,0.522,0.0811,0.442,10.0,1.0,179.687,260333.0,71.0
889,Know Yourself,Drake,0.196,0.733,0.225,0.412,0.342,0.179,11.0,0.0,114.413,275840.0,67.0
890,I Want You To Know,Zedd,0.00537,0.58,0.0573,0.846,0.145,0.366,9.0,0.0,129.998,240000.0,66.0
891,Stay With Me,Sam Smith,0.588,0.418,0.0414,0.42,0.11,0.184,0.0,1.0,84.094,172724.0,83.0
892,Energy,Drake,0.38,0.748,0.478,0.571,0.534,0.553,11.0,1.0,172.105,181933.0,70.0
893,Style,Taylor Swift,0.00256,0.598,0.0382,0.786,0.117,0.456,2.0,1.0,95.021,231000.0,62.0
894,Love Me Harder,Ariana Grande,0.00937,0.472,0.0334,0.714,0.0764,0.24,1.0,0.0,98.992,236133.0,73.0
895,The Blacker The Berry,Kendrick Lamar,0.00713,0.553,0.305,0.852,0.463,0.27,10.0,0.0,176.058,328827.0,60.0
896,Slow Motion,Trey Songz,0.679,0.733,0.0388,0.408,0.11,0.291,7.0,0.0,94.947,197854.0,72.0
897,Wesley's Theory,Kendrick Lamar,0.359,0.509,0.265,0.787,0.26,0.507,7.0,1.0,114.449,287360.0,61.0
898,Lifestyle,Rich Gang,0.0152,0.546,0.274,0.667,0.0895,0.471,1.0,1.0,87.666,269693.0,66.0
899,All of Me,John Legend,0.922,0.422,0.0322,0.264,0.132,0.331,8.0,1.0,119.93,269560.0,84.0
900,Trap Queen,Fetty Wap,0.0244,0.746,0.128,0.873,0.354,0.817,7.0,1.0,148.075,222093.0,72.0
901,Watch Me Wither,Iamjakehill,0.278,0.702,0.0276,0.604,0.138,0.404,11.0,0.0,130.059,208615.0,54.0
902,Cheerleader - Felix Jaehn Remix Radio Edit,OMI,0.141,0.78,0.0305,0.68,0.138,0.594,4.0,1.0,118.026,180560.0,64.0
903,See You Again (feat. Kali Uchis),"Tyler, The Creator",0.371,0.558,0.0959,0.559,0.109,0.62,6.0,1.0,78.558,180387.0,78.0
904,The Hills,The Weeknd,0.0671,0.58,0.0488,0.565,0.135,0.138,0.0,0.0,112.986,242253.0,83.0
905,Can't Feel My Face,The Weeknd,0.112,0.705,0.0426,0.769,0.105,0.59,9.0,0.0,107.939,213520.0,80.0
906,Lean On,Major Lazer,0.00346,0.723,0.0625,0.809,0.565,0.274,7.0,0.0,98.007,176561.0,72.0
907,Uptown Funk (feat. Bruno Mars),Mark Ronson,0.00801,0.856,0.0824,0.609,0.0344,0.928,0.0,1.0,114.988,269667.0,80.0
908,Where Are Ü Now (with Justin Bieber),Jack Ü,0.041,0.432,0.0567,0.781,0.0789,0.197,4.0,0.0,139.432,250286.0,74.0
909,679 (feat. Remy Boyz),Fetty Wap,0.00256,0.618,0.318,0.717,0.625,0.603,7.0,1.0,190.05,196693.0,74.0
910,Good For You,Selena Gomez,0.181,0.607,0.0611,0.673,0.069,0.215,5.0,0.0,88.952,221280.0,62.0
911,Post to Be (feat. Chris Brown & Jhene Aiko),Omarion,0.0697,0.733,0.0432,0.676,0.208,0.701,10.0,0.0,97.448,226581.0,69.0
912,Bad Blood,Taylor Swift,0.0871,0.652,0.181,0.802,0.148,0.295,7.0,1.0,170.157,211933.0,62.0
913,All Eyes on You (feat. Chris Brown & Nicki Minaj),Meek Mill,0.0242,0.589,0.203,0.658,0.118,0.251,11.0,0.0,77.521,223973.0,68.0
914,Nasty Freestyle,T-Wayne,0.0577,0.779,0.218,0.472,0.114,0.412,11.0,1.0,135.051,142212.0,63.0
915,Bitch Better Have My Money,Rihanna,0.0509,0.781,0.0621,0.728,0.257,0.395,1.0,1.0,102.99,219306.0,74.0
916,Earned It (Fifty Shades Of Grey),The Weeknd,0.408,0.647,0.0363,0.291,0.0771,0.4,2.0,0.0,119.839,277680.0,71.0
917,"Hey Mama (feat. Nicki Minaj, Bebe Rexha & Afrojack)",David Guetta,0.24,0.596,0.151,0.73,0.325,0.525,9.0,1.0,85.979,192560.0,59.0
918,Shut Up and Dance,WALK THE MOON,0.00701,0.578,0.0619,0.866,0.257,0.619,1.0,1.0,128.038,199080.0,76.0
919,SUGAR,BROCKHAMPTON,0.449,0.453,0.0638,0.538,0.19,0.516,1.0,1.0,122.973,204533.0,88.0
920,Worth It,YK Osiris,0.468,0.764,0.0588,0.528,0.0811,0.422,5.0,0.0,123.936,189253.0,72.0
921,"Flex (Ooh, Ooh, Ooh)",Rich Homie Quan,0.0384,0.676,0.0496,0.615,0.341,0.883,6.0,0.0,163.993,176675.0,61.0
922,R.I.C.O. (feat. Drake),Meek Mill,0.317,0.727,0.327,0.599,0.219,0.386,1.0,1.0,167.909,197133.0,69.0
923,Thinking out Loud,Ed Sheeran,0.474,0.781,0.0295,0.445,0.184,0.591,2.0,1.0,78.998,281560.0,82.0
924,Slow Motion,Trey Songz,0.679,0.733,0.0388,0.408,0.11,0.291,7.0,0.0,94.947,197854.0,72.0
925,Fight Song,Rachel Platten,0.0549,0.564,0.129,0.714,0.155,0.33,7.0,1.0,175.924,204013.0,78.0
926,Classic Man (feat. Roman GianArthur),Jidenna,0.185,0.79,0.0348,0.585,0.292,0.585,8.0,1.0,94.072,226000.0,61.0
927,You Know You Like It,DJ Snake,0.0141,0.407,0.188,0.725,0.306,0.247,5.0,0.0,196.093,247267.0,69.0
928,Want to Want Me,Jason Derulo,0.00906,0.775,0.0629,0.68,0.109,0.656,0.0,0.0,114.025,207719.0,75.0
929,"Love Me Like You Do - From ""Fifty Shades Of Grey""",Ellie Goulding,0.247,0.262,0.0484,0.606,0.125,0.275,8.0,1.0,189.857,252534.0,66.0
930,"Honey, I'm Good.",Andy Grammer,0.0324,0.752,0.0546,0.775,0.351,0.595,9.0,1.0,122.014,199263.0,70.0
931,Shake It Off,Taylor Swift,0.00582,0.693,0.214,0.796,0.188,0.676,7.0,1.0,160.111,218960.0,0.0
932,G.D.F.R,Four Fists,0.0479,0.517,0.25,0.55,0.104,0.497,6.0,1.0,79.997,219733.0,27.0
933,Photograph,Ed Sheeran,0.607,0.614,0.0476,0.379,0.0986,0.201,4.0,1.0,107.989,258987.0,83.0
934,Gangnam Style (강남스타일),PSY,0.00417,0.727,0.287,0.937,0.091,0.749,11.0,0.0,132.067,219493.0,69.0
935,Often,The Weeknd,0.218,0.569,0.0485,0.629,0.135,0.0726,7.0,0.0,134.035,249040.0,77.0
936,The Night Is Still Young,Nicki Minaj,0.00212,0.656,0.0563,0.692,0.128,0.693,1.0,0.0,128.016,227560.0,58.0
937,Elastic Heart,Sia,0.0117,0.421,0.0496,0.791,0.146,0.499,9.0,1.0,130.075,257200.0,64.0
938,Blessings,Florida Georgia Line,0.737,0.466,0.036,0.672,0.0858,0.334,4.0,1.0,89.081,198520.0,73.0
939,Be Real (feat. DeJ Loaf),Kid Ink,0.0702,0.762,0.0817,0.601,0.151,0.377,9.0,0.0,99.95,206720.0,64.0
940,Cool for the Summer,Demi Lovato,0.00425,0.583,0.0382,0.61,0.14,0.336,5.0,0.0,114.06,214740.0,69.0
941,All About That Bass,Meghan Trainor,0.0573,0.807,0.0503,0.887,0.124,0.961,9.0,1.0,134.052,187920.0,70.0
942,Talking Body,Tove Lo,0.0966,0.736,0.0338,0.761,0.0823,0.114,4.0,0.0,119.999,238427.0,65.0
943,Somebody,Internet Money,0.363,0.63,0.256,0.671,0.113,0.333,6.0,0.0,89.921,174333.0,78.0
944,Dear Future Husband,Meghan Trainor,0.375,0.655,0.185,0.782,0.317,0.832,1.0,1.0,79.427,184227.0,71.0
945,Funeral,Lil Wayne,0.472,0.577,0.26,0.624,0.182,0.324,0.0,1.0,136.966,194640.0,63.0
946,I Don't F**k With You,Big Sean,0.0385,0.815,0.0712,0.724,0.334,0.366,1.0,1.0,97.957,284413.0,40.0
947,Blank Space,Taylor Swift,0.085,0.752,0.0646,0.678,0.13,0.583,5.0,1.0,96.009,231827.0,67.0
948,Commas,Future,0.0357,0.878,0.218,0.561,0.133,0.332,11.0,0.0,139.962,236748.0,37.0
949,"Or Nah (feat. The Weeknd, Wiz Khalifa & DJ Mustard) - Remix",Ty Dolla $ign,0.22,0.805,0.1,0.33,0.105,0.211,1.0,0.0,121.97,242983.0,78.0
950,Hello?,Clairo,0.641,0.839,0.0607,0.473,0.0939,0.0644,10.0,0.0,98.732,135016.0,74.0
951,Sorry Not Sorry,Demi Lovato,0.0237,0.705,0.225,0.64,0.262,0.887,11.0,0.0,144.077,203760.0,79.0
952,Hotline Bling,Drake,0.00261,0.891,0.0558,0.625,0.0504,0.548,2.0,1.0,134.967,267067.0,76.0
953,What Do You Mean?,Justin Bieber,0.00034,0.673,0.0439,0.936,0.0826,0.775,8.0,1.0,129.952,271667.0,0.0
954,Love Yourself,Justin Bieber,0.835,0.609,0.438,0.378,0.28,0.515,4.0,1.0,100.418,233720.0,81.0
955,The Hills,The Weeknd,0.0671,0.58,0.0488,0.565,0.135,0.138,0.0,0.0,112.986,242253.0,83.0
956,I'll Show You,Justin Bieber,0.05,0.361,0.098,0.608,0.183,0.0789,9.0,0.0,191.812,199947.0,66.0
957,Watch Me Wither,Iamjakehill,0.278,0.702,0.0276,0.604,0.138,0.404,11.0,0.0,130.059,208615.0,54.0
958,679 (feat. Remy Boyz),Fetty Wap,0.00256,0.618,0.318,0.717,0.625,0.603,7.0,1.0,190.05,196693.0,74.0
959,Jumpman,Drake,0.0563,0.852,0.187,0.553,0.332,0.656,1.0,1.0,142.072,205879.0,74.0
960,Stitches,Shawn Mendes,0.0152,0.746,0.067,0.754,0.0486,0.764,1.0,1.0,149.882,206880.0,73.0
961,Focus,H.E.R.,0.255,0.415,0.0561,0.313,0.117,0.0875,1.0,0.0,84.953,200133.0,67.0
962,Trap Queen,Fetty Wap,0.0244,0.746,0.128,0.873,0.354,0.817,7.0,1.0,148.075,222093.0,72.0
963,Can't Feel My Face,The Weeknd,0.112,0.705,0.0426,0.769,0.105,0.59,9.0,0.0,107.939,213520.0,80.0
964,Hit the Quan - Original Version,iLoveMemphis,0.000235,0.741,0.362,0.488,0.0488,0.625,8.0,1.0,160.018,181081.0,54.0
965,Here Comes The Sun - Remastered 2009,The Beatles,0.0339,0.557,0.0347,0.54,0.179,0.394,9.0,1.0,129.171,185733.0,81.0
966,The Feeling,Justin Bieber,0.0819,0.525,0.0619,0.809,0.0971,0.21,1.0,0.0,127.073,244907.0,66.0
967,Where Are Ü Now (with Justin Bieber),Jack Ü,0.041,0.432,0.0567,0.781,0.0789,0.197,4.0,0.0,139.432,250286.0,74.0
968,Uptown Funk (feat. Bruno Mars),Mark Ronson,0.00801,0.856,0.0824,0.609,0.0344,0.928,0.0,1.0,114.988,269667.0,80.0
969,Mark My Words,Justin Bieber,0.88,0.383,0.0332,0.256,0.169,0.519,0.0,1.0,114.188,134347.0,62.0
970,Lean On,Major Lazer,0.00346,0.723,0.0625,0.809,0.565,0.274,7.0,0.0,98.007,176561.0,72.0
971,Like I'm Gonna Lose You (feat. John Legend),Meghan Trainor,0.4,0.63,0.0434,0.53,0.177,0.417,0.0,1.0,108.038,225053.0,78.0
972,Antidote,Travis Scott,0.00767,0.713,0.032,0.526,0.124,0.131,1.0,1.0,131.05,262693.0,76.0
973,My Way,Frank Sinatra,0.7,0.401,0.0274,0.381,0.122,0.229,2.0,1.0,75.454,276800.0,71.0
974,Don't Start Now,Dua Lipa,0.0125,0.794,0.0842,0.793,0.0952,0.677,11.0,0.0,123.941,183290.0,97.0
975,Same Old Love,Selena Gomez,0.0223,0.672,0.0304,0.593,0.214,0.438,11.0,0.0,98.02,229080.0,64.0
976,No Pressure,Justin Bieber,0.121,0.644,0.215,0.595,0.279,0.554,1.0,1.0,148.889,286853.0,64.0
977,Purpose,Justin Bieber,0.9,0.481,0.0424,0.285,0.123,0.316,0.0,1.0,130.029,210160.0,71.0
978,Company,Don Toliver,0.827,0.5,0.0442,0.329,0.17,0.394,9.0,0.0,75.015,204719.0,67.0
979,Perfect,Ed Sheeran,0.163,0.599,0.0232,0.448,0.106,0.168,8.0,1.0,95.05,263400.0,85.0
980,WTF (Where They From),Missy Elliott,0.0181,0.932,0.203,0.819,0.0577,0.556,8.0,0.0,119.941,192773.0,56.0
981,No Sense,Justin Bieber,0.0478,0.643,0.0308,0.499,0.108,0.363,2.0,0.0,133.978,275040.0,62.0
982,Drag Me Down,One Direction,0.109,0.73,0.0369,0.703,0.0657,0.595,0.0,0.0,138.113,192120.0,76.0
983,Locked Away,R. City,0.328,0.508,0.0656,0.677,0.0491,0.575,1.0,1.0,121.928,227280.0,65.0
984,Where Ya At (feat. Drake),Future,0.0933,0.813,0.338,0.453,0.14,0.191,1.0,1.0,161.997,208027.0,66.0
985,On My Mind,Diplo,0.00165,0.771,0.0409,0.731,0.217,0.635,7.0,1.0,123.026,189268.0,69.0
986,Wildest Dreams,Taylor Swift,0.0709,0.553,0.0741,0.664,0.106,0.467,8.0,1.0,140.06,220440.0,65.0
987,See You Again (feat. Kali Uchis),"Tyler, The Creator",0.371,0.558,0.0959,0.559,0.109,0.62,6.0,1.0,78.558,180387.0,78.0
988,White Iverson,Post Malone,0.233,0.675,0.0352,0.562,0.0816,0.309,7.0,1.0,130.098,256533.0,78.0
989,Good For You,Selena Gomez,0.181,0.607,0.0611,0.673,0.069,0.215,5.0,0.0,88.952,221280.0,62.0
990,Again,Fetty Wap,0.0062,0.748,0.072,0.733,0.329,0.291,11.0,0.0,93.019,312240.0,67.0
991,Cheerleader - Felix Jaehn Remix Radio Edit,OMI,0.141,0.78,0.0305,0.68,0.138,0.594,4.0,1.0,118.026,180560.0,64.0
992,Life Is Worth Living,Justin Bieber,0.907,0.558,0.0427,0.296,0.108,0.463,10.0,1.0,76.04,234787.0,63.0
993,How Deep Is Your Love,Bee Gees,0.105,0.633,0.0264,0.357,0.133,0.674,5.0,0.0,104.938,245200.0,76.0
994,Exchange,Bryson Tiller,0.108,0.53,0.185,0.433,0.135,0.274,6.0,1.0,160.14,194613.0,78.0
995,Children of the Grave - 2014 Remaster,Black Sabbath,0.0802,0.318,0.0375,0.65,0.0962,0.368,6.0,1.0,149.994,317206.0,57.0
996,Thinking out Loud,Ed Sheeran,0.474,0.781,0.0295,0.445,0.184,0.591,2.0,1.0,78.998,281560.0,82.0
997,Say It,Tory Lanez,0.0862,0.546,0.0583,0.529,0.124,0.247,11.0,0.0,107.331,237787.0,71.0
998,Ex's & Oh's,Elle King,0.0183,0.612,0.0848,0.921,0.0576,0.453,7.0,1.0,139.986,202173.0,71.0
999,Confident,Demi Lovato,0.00188,0.594,0.0677,0.749,0.0869,0.344,3.0,1.0,130.064,205746.0,74.0
